# epoch,energy
2.600000000000000000e+02,-1.191512993381232199e+01
2.610000000000000000e+02,-1.189743955948077669e+01
2.620000000000000000e+02,-1.193069735470628068e+01
2.630000000000000000e+02,-1.191523157377853792e+01
2.640000000000000000e+02,-1.193794407336134000e+01
2.650000000000000000e+02,-1.190983790952690846e+01
2.660000000000000000e+02,-1.193191561149656010e+01
2.670000000000000000e+02,-1.193060543408138230e+01
2.680000000000000000e+02,-1.190962121460767875e+01
2.690000000000000000e+02,-1.191920384570216740e+01
2.700000000000000000e+02,-1.190906989591256249e+01
2.710000000000000000e+02,-1.191903976339369287e+01
2.720000000000000000e+02,-1.191709582111188226e+01
2.730000000000000000e+02,-1.191901031646824016e+01
2.740000000000000000e+02,-1.192919638443152941e+01
2.750000000000000000e+02,-1.192126170384662665e+01
2.760000000000000000e+02,-1.191322965458885541e+01
2.770000000000000000e+02,-1.192309931626219743e+01
2.780000000000000000e+02,-1.192826555318573867e+01
2.790000000000000000e+02,-1.191913321449113461e+01
2.800000000000000000e+02,-1.192888549059150805e+01
2.810000000000000000e+02,-1.191214901913771129e+01
2.820000000000000000e+02,-1.193860047020567983e+01
2.830000000000000000e+02,-1.191272970223631944e+01
2.840000000000000000e+02,-1.193700505846201487e+01
2.850000000000000000e+02,-1.191678547813498668e+01
2.860000000000000000e+02,-1.192092313666583436e+01
2.870000000000000000e+02,-1.190564242503882397e+01
2.880000000000000000e+02,-1.190624172777694945e+01
2.890000000000000000e+02,-1.192073529147210742e+01
2.900000000000000000e+02,-1.193371671143841084e+01
2.910000000000000000e+02,-1.192420914758433526e+01
2.920000000000000000e+02,-1.189671265316117577e+01
2.930000000000000000e+02,-1.190281793147122080e+01
2.940000000000000000e+02,-1.190722111240195069e+01
2.950000000000000000e+02,-1.192110295881879978e+01
2.960000000000000000e+02,-1.193274295947965236e+01
2.970000000000000000e+02,-1.193126842000056342e+01
2.980000000000000000e+02,-1.191066733959249468e+01
2.990000000000000000e+02,-1.191952856204065547e+01
3.000000000000000000e+02,-1.191849946099509694e+01
3.010000000000000000e+02,-1.191490124635180869e+01
3.020000000000000000e+02,-1.193089423295258023e+01
3.030000000000000000e+02,-1.191980344533045155e+01
3.040000000000000000e+02,-1.191843566943655652e+01
3.050000000000000000e+02,-1.190270947955832348e+01
3.060000000000000000e+02,-1.190223393368834159e+01
3.070000000000000000e+02,-1.191126998905673773e+01
3.080000000000000000e+02,-1.193468449083640692e+01
3.090000000000000000e+02,-1.191190459847917360e+01
3.100000000000000000e+02,-1.194109108445606893e+01
3.110000000000000000e+02,-1.193160505757855105e+01
3.120000000000000000e+02,-1.193067689004624299e+01
3.130000000000000000e+02,-1.189480726705343905e+01
3.140000000000000000e+02,-1.192874372362819102e+01
3.150000000000000000e+02,-1.192835014727969245e+01
3.160000000000000000e+02,-1.191340559360750539e+01
3.170000000000000000e+02,-1.190936953172904644e+01
3.180000000000000000e+02,-1.191671098064898793e+01
3.190000000000000000e+02,-1.192459844786937495e+01
3.200000000000000000e+02,-1.190807002913379087e+01
3.210000000000000000e+02,-1.191538101571609332e+01
3.220000000000000000e+02,-1.191774714466422402e+01
3.230000000000000000e+02,-1.190346820010158702e+01
3.240000000000000000e+02,-1.190742907831595332e+01
3.250000000000000000e+02,-1.193093273940753107e+01
3.260000000000000000e+02,-1.191020164494965705e+01
3.270000000000000000e+02,-1.191402767492686365e+01
3.280000000000000000e+02,-1.191743747586840740e+01
3.290000000000000000e+02,-1.189853335386501598e+01
3.300000000000000000e+02,-1.190971933574397035e+01
3.310000000000000000e+02,-1.192634299418038601e+01
3.320000000000000000e+02,-1.191383731413662694e+01
3.330000000000000000e+02,-1.192370803327974116e+01
3.340000000000000000e+02,-1.191033406580234377e+01
3.350000000000000000e+02,-1.192202634363777847e+01
3.360000000000000000e+02,-1.191136937977434407e+01
3.370000000000000000e+02,-1.191043041450427431e+01
3.380000000000000000e+02,-1.194002278529330674e+01
3.390000000000000000e+02,-1.190370596093062083e+01
3.400000000000000000e+02,-1.190559433667272948e+01
3.410000000000000000e+02,-1.190896107357772138e+01
3.420000000000000000e+02,-1.191125948930310052e+01
3.430000000000000000e+02,-1.192912135307067345e+01
3.440000000000000000e+02,-1.191889003720598694e+01
3.450000000000000000e+02,-1.191844910116338596e+01
3.460000000000000000e+02,-1.192516981045716129e+01
3.470000000000000000e+02,-1.191335639042307548e+01
3.480000000000000000e+02,-1.192421127244188384e+01
3.490000000000000000e+02,-1.192518661035988536e+01
3.500000000000000000e+02,-1.189356441476771131e+01
3.510000000000000000e+02,-1.191621336654974073e+01
3.520000000000000000e+02,-1.192677657698763305e+01
3.530000000000000000e+02,-1.190847271228643223e+01
3.540000000000000000e+02,-1.189390991952718046e+01
3.550000000000000000e+02,-1.190555498180571981e+01
3.560000000000000000e+02,-1.191828279871217688e+01
3.570000000000000000e+02,-1.191335411098010866e+01
3.580000000000000000e+02,-1.192450895006967215e+01
3.590000000000000000e+02,-1.190962217768746001e+01
3.600000000000000000e+02,-1.190238342412780703e+01
3.610000000000000000e+02,-1.190401081196343114e+01
3.620000000000000000e+02,-1.191190887679691279e+01
3.630000000000000000e+02,-1.192167654084017947e+01
3.640000000000000000e+02,-1.192441608840226586e+01
3.650000000000000000e+02,-1.192228166968820702e+01
3.660000000000000000e+02,-1.190946642369523190e+01
3.670000000000000000e+02,-1.191514110094040468e+01
3.680000000000000000e+02,-1.191262360345582927e+01
3.690000000000000000e+02,-1.193539585322795737e+01
3.700000000000000000e+02,-1.192439270804268148e+01
3.710000000000000000e+02,-1.191952911381276081e+01
3.720000000000000000e+02,-1.191168973641067197e+01
3.730000000000000000e+02,-1.193149568250319170e+01
3.740000000000000000e+02,-1.192581484178758622e+01
3.750000000000000000e+02,-1.192126208601277249e+01
3.760000000000000000e+02,-1.193093733867304174e+01
3.770000000000000000e+02,-1.191817419221953500e+01
3.780000000000000000e+02,-1.190972927119320701e+01
3.790000000000000000e+02,-1.189634488603648244e+01
3.800000000000000000e+02,-1.192362276810788124e+01
3.810000000000000000e+02,-1.190489915405291121e+01
3.820000000000000000e+02,-1.190889785383894051e+01
3.830000000000000000e+02,-1.191825232005697899e+01
3.840000000000000000e+02,-1.191520567248445239e+01
3.850000000000000000e+02,-1.192182455194644142e+01
3.860000000000000000e+02,-1.190828010496966627e+01
3.870000000000000000e+02,-1.192937835782956846e+01
3.880000000000000000e+02,-1.189943448446016028e+01
3.890000000000000000e+02,-1.189099165754147869e+01
3.900000000000000000e+02,-1.192711223098217488e+01
3.910000000000000000e+02,-1.192421180956053028e+01
3.920000000000000000e+02,-1.192496026702097645e+01
3.930000000000000000e+02,-1.191361702139349177e+01
3.940000000000000000e+02,-1.190589936247900127e+01
3.950000000000000000e+02,-1.192624569203826645e+01
3.960000000000000000e+02,-1.192838929640073786e+01
3.970000000000000000e+02,-1.191035769852986981e+01
3.980000000000000000e+02,-1.192142817977986802e+01
3.990000000000000000e+02,-1.190505450237014173e+01
4.000000000000000000e+02,-1.192686256503316500e+01
4.010000000000000000e+02,-1.190639579233199896e+01
4.020000000000000000e+02,-1.194338898944413963e+01
4.030000000000000000e+02,-1.192766925366072961e+01
4.040000000000000000e+02,-1.190400299732275791e+01
4.050000000000000000e+02,-1.192179932480416582e+01
4.060000000000000000e+02,-1.192216658310268151e+01
4.070000000000000000e+02,-1.191304567528806579e+01
4.080000000000000000e+02,-1.191148295397049672e+01
4.090000000000000000e+02,-1.191287985673166538e+01
4.100000000000000000e+02,-1.192774627383605868e+01
4.110000000000000000e+02,-1.192320906593508134e+01
4.120000000000000000e+02,-1.192975709382650962e+01
4.130000000000000000e+02,-1.192667652174343296e+01
4.140000000000000000e+02,-1.192115640274948873e+01
4.150000000000000000e+02,-1.191502152359175248e+01
4.160000000000000000e+02,-1.192614465421296011e+01
4.170000000000000000e+02,-1.192508868637700026e+01
4.180000000000000000e+02,-1.193715726613170069e+01
4.190000000000000000e+02,-1.191010121586265491e+01
4.200000000000000000e+02,-1.192947073486508103e+01
4.210000000000000000e+02,-1.192371934541606393e+01
4.220000000000000000e+02,-1.190575610409036678e+01
4.230000000000000000e+02,-1.192116525497967849e+01
4.240000000000000000e+02,-1.191987048563181872e+01
4.250000000000000000e+02,-1.192792224728010098e+01
4.260000000000000000e+02,-1.191007632978967834e+01
4.270000000000000000e+02,-1.190923004252349493e+01
4.280000000000000000e+02,-1.190920939119371980e+01
4.290000000000000000e+02,-1.192546265477152367e+01
4.300000000000000000e+02,-1.191915679439528830e+01
4.310000000000000000e+02,-1.190161037872714545e+01
4.320000000000000000e+02,-1.191717234266046255e+01
4.330000000000000000e+02,-1.193777225295012734e+01
4.340000000000000000e+02,-1.190895035459725371e+01
4.350000000000000000e+02,-1.193405997537508156e+01
4.360000000000000000e+02,-1.194487162536505132e+01
4.370000000000000000e+02,-1.191686907845381249e+01
4.380000000000000000e+02,-1.191641500880636784e+01
4.390000000000000000e+02,-1.189033302461460195e+01
4.400000000000000000e+02,-1.191932071653715752e+01
4.410000000000000000e+02,-1.190987690393590093e+01
4.420000000000000000e+02,-1.190192968671724216e+01
4.430000000000000000e+02,-1.191796731986631563e+01
4.440000000000000000e+02,-1.192755205451032374e+01
4.450000000000000000e+02,-1.191619169372644826e+01
4.460000000000000000e+02,-1.190493671898631867e+01
4.470000000000000000e+02,-1.192646607421818850e+01
4.480000000000000000e+02,-1.191506915548598222e+01
4.490000000000000000e+02,-1.191159051791005474e+01
4.500000000000000000e+02,-1.192365509465964912e+01
4.510000000000000000e+02,-1.190797524269816954e+01
4.520000000000000000e+02,-1.193600202221539419e+01
4.530000000000000000e+02,-1.191810476061509050e+01
4.540000000000000000e+02,-1.191958746484706211e+01
4.550000000000000000e+02,-1.190921212410810348e+01
4.560000000000000000e+02,-1.190436385430055921e+01
4.570000000000000000e+02,-1.193734962863491411e+01
4.580000000000000000e+02,-1.192246514837219351e+01
4.590000000000000000e+02,-1.189911432082916143e+01
4.600000000000000000e+02,-1.192529828989369989e+01
4.610000000000000000e+02,-1.194143735889653968e+01
4.620000000000000000e+02,-1.190269471134903334e+01
4.630000000000000000e+02,-1.193340030069667890e+01
4.640000000000000000e+02,-1.190704029640939865e+01
4.650000000000000000e+02,-1.193264526934015102e+01
4.660000000000000000e+02,-1.190967682414618700e+01
4.670000000000000000e+02,-1.191165984241573383e+01
4.680000000000000000e+02,-1.193040853763469578e+01
4.690000000000000000e+02,-1.192007568838354636e+01
4.700000000000000000e+02,-1.193585392558838976e+01
4.710000000000000000e+02,-1.191914606525013731e+01
4.720000000000000000e+02,-1.192839668236168116e+01
4.730000000000000000e+02,-1.191430959160713421e+01
4.740000000000000000e+02,-1.191179864157837542e+01
4.750000000000000000e+02,-1.193005233338915971e+01
4.760000000000000000e+02,-1.190352610445908077e+01
4.770000000000000000e+02,-1.192295994431835915e+01
4.780000000000000000e+02,-1.190705980726236390e+01
4.790000000000000000e+02,-1.191176561894458530e+01
4.800000000000000000e+02,-1.191277502299804247e+01
4.810000000000000000e+02,-1.190461688743770985e+01
4.820000000000000000e+02,-1.193465450875167200e+01
4.830000000000000000e+02,-1.191758981665537220e+01
4.840000000000000000e+02,-1.190141630193062383e+01
4.850000000000000000e+02,-1.192971663624735790e+01
4.860000000000000000e+02,-1.191305482717162434e+01
4.870000000000000000e+02,-1.192171758928582292e+01
4.880000000000000000e+02,-1.191361697027627820e+01
4.890000000000000000e+02,-1.189768194001395507e+01
4.900000000000000000e+02,-1.191512935601318546e+01
4.910000000000000000e+02,-1.192015044388487865e+01
4.920000000000000000e+02,-1.190571246824679008e+01
4.930000000000000000e+02,-1.192152984663939108e+01
4.940000000000000000e+02,-1.193667700277485899e+01
4.950000000000000000e+02,-1.191125968352489650e+01
4.960000000000000000e+02,-1.193869341519143923e+01
4.970000000000000000e+02,-1.192069469066372989e+01
4.980000000000000000e+02,-1.190578851289020079e+01
4.990000000000000000e+02,-1.192512411222989499e+01
