# epoch,energy
1.480000000000000000e+02,-4.424926165010393930e+00
1.490000000000000000e+02,-4.420940378783489777e+00
1.500000000000000000e+02,-4.415786684457749800e+00
1.510000000000000000e+02,-4.414904690488492101e+00
1.520000000000000000e+02,-4.424437782072270231e+00
1.530000000000000000e+02,-4.410548911035351516e+00
1.540000000000000000e+02,-4.422519877501182251e+00
1.550000000000000000e+02,-4.417736253279525904e+00
1.560000000000000000e+02,-4.409522012617101971e+00
1.570000000000000000e+02,-4.411445734703275612e+00
1.580000000000000000e+02,-4.412864145228634349e+00
1.590000000000000000e+02,-4.412530897191970780e+00
1.600000000000000000e+02,-4.418577541777423789e+00
1.610000000000000000e+02,-4.420678495463488566e+00
1.620000000000000000e+02,-4.417623266055549891e+00
1.630000000000000000e+02,-4.416032881817010036e+00
1.640000000000000000e+02,-4.419591202470775748e+00
1.650000000000000000e+02,-4.419743196554745346e+00
1.660000000000000000e+02,-4.419336979347978200e+00
1.670000000000000000e+02,-4.421006164610235878e+00
1.680000000000000000e+02,-4.410464810388079471e+00
1.690000000000000000e+02,-4.420719659263276924e+00
1.700000000000000000e+02,-4.417346322256996416e+00
1.710000000000000000e+02,-4.416456572455006224e+00
1.720000000000000000e+02,-4.417491935275927872e+00
1.730000000000000000e+02,-4.417284728158564100e+00
1.740000000000000000e+02,-4.420655978752334292e+00
1.750000000000000000e+02,-4.418856325529159079e+00
1.760000000000000000e+02,-4.418827267671145087e+00
1.770000000000000000e+02,-4.427306165978312613e+00
1.780000000000000000e+02,-4.419267658352550754e+00
1.790000000000000000e+02,-4.413017692876986864e+00
1.800000000000000000e+02,-4.414847111367778965e+00
1.810000000000000000e+02,-4.417696322476640347e+00
1.820000000000000000e+02,-4.421054444575420739e+00
1.830000000000000000e+02,-4.416929334420604647e+00
1.840000000000000000e+02,-4.418851159795949002e+00
1.850000000000000000e+02,-4.418926709425388566e+00
1.860000000000000000e+02,-4.414006740690675556e+00
1.870000000000000000e+02,-4.425373790991450562e+00
1.880000000000000000e+02,-4.419750770847993948e+00
1.890000000000000000e+02,-4.419966173404008991e+00
1.900000000000000000e+02,-4.416102575243979089e+00
1.910000000000000000e+02,-4.425008259431027824e+00
1.920000000000000000e+02,-4.413282671309227467e+00
1.930000000000000000e+02,-4.416855204908147314e+00
1.940000000000000000e+02,-4.418498029029620966e+00
1.950000000000000000e+02,-4.412702553788756532e+00
1.960000000000000000e+02,-4.412003570047777323e+00
1.970000000000000000e+02,-4.406508083789019814e+00
1.980000000000000000e+02,-4.424890128318745397e+00
1.990000000000000000e+02,-4.422046391689166356e+00
2.000000000000000000e+02,-4.418638858907124600e+00
2.010000000000000000e+02,-4.412367630557968212e+00
2.020000000000000000e+02,-4.411050326336748206e+00
2.030000000000000000e+02,-4.416425670807707426e+00
2.040000000000000000e+02,-4.421550175021372375e+00
2.050000000000000000e+02,-4.420858604029412220e+00
2.060000000000000000e+02,-4.412372054211746608e+00
2.070000000000000000e+02,-4.421297150202382120e+00
2.080000000000000000e+02,-4.422736443016388463e+00
2.090000000000000000e+02,-4.420342796073573055e+00
2.100000000000000000e+02,-4.422900454216814659e+00
2.110000000000000000e+02,-4.414207144260420712e+00
2.120000000000000000e+02,-4.416522440807111316e+00
2.130000000000000000e+02,-4.414819826026564975e+00
2.140000000000000000e+02,-4.418118599426360760e+00
2.150000000000000000e+02,-4.417858033399548745e+00
2.160000000000000000e+02,-4.422546408785406058e+00
2.170000000000000000e+02,-4.418636621910304818e+00
2.180000000000000000e+02,-4.425076660706569243e+00
2.190000000000000000e+02,-4.416903521797590493e+00
2.200000000000000000e+02,-4.423621813295908645e+00
2.210000000000000000e+02,-4.423387084113303835e+00
2.220000000000000000e+02,-4.414682306200580442e+00
2.230000000000000000e+02,-4.415433944367516794e+00
2.240000000000000000e+02,-4.414909367424838749e+00
2.250000000000000000e+02,-4.412844463611886425e+00
2.260000000000000000e+02,-4.419388747556217467e+00
2.270000000000000000e+02,-4.426090504792353997e+00
2.280000000000000000e+02,-4.423772144877800905e+00
2.290000000000000000e+02,-4.415795624496237970e+00
2.300000000000000000e+02,-4.421581340191472975e+00
2.310000000000000000e+02,-4.420117609883975618e+00
2.320000000000000000e+02,-4.412610081361753700e+00
2.330000000000000000e+02,-4.414946228328978428e+00
2.340000000000000000e+02,-4.414532425183655739e+00
2.350000000000000000e+02,-4.419502917488618010e+00
2.360000000000000000e+02,-4.424589023443836311e+00
2.370000000000000000e+02,-4.413191557646856111e+00
2.380000000000000000e+02,-4.418036612882902503e+00
2.390000000000000000e+02,-4.419553444415985410e+00
2.400000000000000000e+02,-4.419140177391583713e+00
2.410000000000000000e+02,-4.426529059992017068e+00
2.420000000000000000e+02,-4.415137507601084366e+00
2.430000000000000000e+02,-4.417003063972837928e+00
2.440000000000000000e+02,-4.420938632438941696e+00
2.450000000000000000e+02,-4.415880447397483977e+00
2.460000000000000000e+02,-4.425377119430857320e+00
2.470000000000000000e+02,-4.418671486980051633e+00
2.480000000000000000e+02,-4.410009954785724773e+00
2.490000000000000000e+02,-4.423401943105822021e+00
2.500000000000000000e+02,-4.416138200093438826e+00
2.510000000000000000e+02,-4.413213231665934266e+00
2.520000000000000000e+02,-4.428291448203649061e+00
2.530000000000000000e+02,-4.413214017373572773e+00
2.540000000000000000e+02,-4.421776159595367517e+00
2.550000000000000000e+02,-4.420565835719221681e+00
2.560000000000000000e+02,-4.412121545804631673e+00
2.570000000000000000e+02,-4.420377264294190311e+00
2.580000000000000000e+02,-4.421755314356043520e+00
2.590000000000000000e+02,-4.415294021421476423e+00
2.600000000000000000e+02,-4.415355802212586056e+00
2.610000000000000000e+02,-4.419219910939971463e+00
2.620000000000000000e+02,-4.412619622295380850e+00
2.630000000000000000e+02,-4.418867500130585491e+00
2.640000000000000000e+02,-4.416629351203080311e+00
2.650000000000000000e+02,-4.417649109116329242e+00
2.660000000000000000e+02,-4.418841397053246745e+00
2.670000000000000000e+02,-4.422024883923440619e+00
2.680000000000000000e+02,-4.424124527780764815e+00
2.690000000000000000e+02,-4.421911225330616979e+00
2.700000000000000000e+02,-4.419297782549536535e+00
2.710000000000000000e+02,-4.417578589937641631e+00
2.720000000000000000e+02,-4.410796773169563423e+00
2.730000000000000000e+02,-4.420075342696839549e+00
2.740000000000000000e+02,-4.414749461923530127e+00
2.750000000000000000e+02,-4.426466491635715705e+00
2.760000000000000000e+02,-4.416829738055215948e+00
2.770000000000000000e+02,-4.423063351763816264e+00
2.780000000000000000e+02,-4.423578517768642193e+00
2.790000000000000000e+02,-4.412320207990060084e+00
2.800000000000000000e+02,-4.413687859080261511e+00
2.810000000000000000e+02,-4.416447703990332485e+00
2.820000000000000000e+02,-4.406092772450682205e+00
2.830000000000000000e+02,-4.421571531336835115e+00
2.840000000000000000e+02,-4.416326859184053433e+00
2.850000000000000000e+02,-4.420672628464105358e+00
2.860000000000000000e+02,-4.417662638039339562e+00
2.870000000000000000e+02,-4.412566838442271155e+00
2.880000000000000000e+02,-4.421079431009772520e+00
2.890000000000000000e+02,-4.419634728553599068e+00
2.900000000000000000e+02,-4.422676652558624966e+00
2.910000000000000000e+02,-4.425834265363266518e+00
2.920000000000000000e+02,-4.416945386019949460e+00
2.930000000000000000e+02,-4.428105240126209985e+00
2.940000000000000000e+02,-4.415433203335363821e+00
2.950000000000000000e+02,-4.412425687285125520e+00
2.960000000000000000e+02,-4.428300666430780907e+00
2.970000000000000000e+02,-4.408884420014355321e+00
2.980000000000000000e+02,-4.419775436694580506e+00
2.990000000000000000e+02,-4.413802388592015902e+00
3.000000000000000000e+02,-4.418015479325088535e+00
3.010000000000000000e+02,-4.423372378815859207e+00
3.020000000000000000e+02,-4.424778174489310878e+00
3.030000000000000000e+02,-4.427702995319802604e+00
3.040000000000000000e+02,-4.424016694054972554e+00
3.050000000000000000e+02,-4.409695414935995039e+00
3.060000000000000000e+02,-4.417980495623436532e+00
3.070000000000000000e+02,-4.419374022277655634e+00
3.080000000000000000e+02,-4.428416054604991992e+00
3.090000000000000000e+02,-4.420758515928675969e+00
3.100000000000000000e+02,-4.412501586046550628e+00
3.110000000000000000e+02,-4.417293862646189950e+00
3.120000000000000000e+02,-4.417530281502585865e+00
3.130000000000000000e+02,-4.412771969224381863e+00
3.140000000000000000e+02,-4.418309473040900492e+00
3.150000000000000000e+02,-4.420967916057807479e+00
3.160000000000000000e+02,-4.414222760393000655e+00
3.170000000000000000e+02,-4.427933483734705966e+00
3.180000000000000000e+02,-4.416288475152496673e+00
3.190000000000000000e+02,-4.421073405614609264e+00
3.200000000000000000e+02,-4.416643939551978981e+00
3.210000000000000000e+02,-4.428986243529728029e+00
3.220000000000000000e+02,-4.411180023851929199e+00
3.230000000000000000e+02,-4.419963035469883117e+00
3.240000000000000000e+02,-4.414729090138738599e+00
3.250000000000000000e+02,-4.422775672798938018e+00
3.260000000000000000e+02,-4.411318780564936759e+00
3.270000000000000000e+02,-4.427247956758389336e+00
3.280000000000000000e+02,-4.416141279094963679e+00
3.290000000000000000e+02,-4.420179983477089181e+00
3.300000000000000000e+02,-4.419752777128021393e+00
3.310000000000000000e+02,-4.420749156378572131e+00
3.320000000000000000e+02,-4.406759476152763533e+00
3.330000000000000000e+02,-4.419888532412855398e+00
3.340000000000000000e+02,-4.411198217046830905e+00
3.350000000000000000e+02,-4.415794936112971136e+00
3.360000000000000000e+02,-4.421635323965568354e+00
3.370000000000000000e+02,-4.424722985827968635e+00
3.380000000000000000e+02,-4.414862541262841944e+00
3.390000000000000000e+02,-4.422308001390875098e+00
3.400000000000000000e+02,-4.426511703905928741e+00
3.410000000000000000e+02,-4.417466468162538185e+00
3.420000000000000000e+02,-4.420657367069065202e+00
3.430000000000000000e+02,-4.423923610838244258e+00
3.440000000000000000e+02,-4.418249746093129815e+00
3.450000000000000000e+02,-4.420642388514079535e+00
3.460000000000000000e+02,-4.417284687154979572e+00
3.470000000000000000e+02,-4.424484881578334416e+00
3.480000000000000000e+02,-4.411042204763192309e+00
3.490000000000000000e+02,-4.414412861451766368e+00
3.500000000000000000e+02,-4.423399591795481811e+00
3.510000000000000000e+02,-4.417257749668144662e+00
3.520000000000000000e+02,-4.422671720991059097e+00
3.530000000000000000e+02,-4.416366931988636502e+00
3.540000000000000000e+02,-4.427278625223191710e+00
3.550000000000000000e+02,-4.416566514969724189e+00
3.560000000000000000e+02,-4.415426651362791333e+00
3.570000000000000000e+02,-4.415191854225336776e+00
3.580000000000000000e+02,-4.423898379695751615e+00
3.590000000000000000e+02,-4.420737929023523805e+00
3.600000000000000000e+02,-4.423830772015485913e+00
3.610000000000000000e+02,-4.419621615849329110e+00
3.620000000000000000e+02,-4.418658751021821374e+00
3.630000000000000000e+02,-4.421661993700873872e+00
3.640000000000000000e+02,-4.413599307773972136e+00
3.650000000000000000e+02,-4.417623799392608852e+00
3.660000000000000000e+02,-4.420704438633721090e+00
3.670000000000000000e+02,-4.423835802147692675e+00
3.680000000000000000e+02,-4.413790608276758398e+00
3.690000000000000000e+02,-4.418688921257889923e+00
3.700000000000000000e+02,-4.415129964973033339e+00
3.710000000000000000e+02,-4.418207703209765747e+00
3.720000000000000000e+02,-4.419611727536173262e+00
3.730000000000000000e+02,-4.422934194430181876e+00
3.740000000000000000e+02,-4.417009734333355198e+00
3.750000000000000000e+02,-4.425044680439495615e+00
3.760000000000000000e+02,-4.417651655660056242e+00
3.770000000000000000e+02,-4.418941902569026858e+00
3.780000000000000000e+02,-4.432605434176123183e+00
3.790000000000000000e+02,-4.419736646093154420e+00
3.800000000000000000e+02,-4.422439149155776406e+00
3.810000000000000000e+02,-4.424462870949294135e+00
3.820000000000000000e+02,-4.424729311888039085e+00
3.830000000000000000e+02,-4.413112885040206379e+00
3.840000000000000000e+02,-4.421629372241466349e+00
3.850000000000000000e+02,-4.412851456758470015e+00
3.860000000000000000e+02,-4.429323838864622331e+00
3.870000000000000000e+02,-4.414741443843889002e+00
3.880000000000000000e+02,-4.420691145781409759e+00
3.890000000000000000e+02,-4.412864691360559810e+00
3.900000000000000000e+02,-4.421977029971024820e+00
3.910000000000000000e+02,-4.422734052290920204e+00
3.920000000000000000e+02,-4.415626306135978396e+00
3.930000000000000000e+02,-4.421752821546490075e+00
3.940000000000000000e+02,-4.420251060579993840e+00
3.950000000000000000e+02,-4.416400206931886174e+00
3.960000000000000000e+02,-4.417776274558451455e+00
3.970000000000000000e+02,-4.422689568413656680e+00
3.980000000000000000e+02,-4.420993357865321549e+00
3.990000000000000000e+02,-4.409022131622731600e+00
4.000000000000000000e+02,-4.416895642501970976e+00
4.010000000000000000e+02,-4.421196474522808728e+00
4.020000000000000000e+02,-4.416579761176826935e+00
4.030000000000000000e+02,-4.421534807894624386e+00
4.040000000000000000e+02,-4.413460245629219791e+00
4.050000000000000000e+02,-4.421388482182377899e+00
4.060000000000000000e+02,-4.417822005381167649e+00
4.070000000000000000e+02,-4.414009194116768064e+00
4.080000000000000000e+02,-4.414803932025250788e+00
4.090000000000000000e+02,-4.426896524332846639e+00
4.100000000000000000e+02,-4.403358598673620783e+00
4.110000000000000000e+02,-4.425913720125466355e+00
4.120000000000000000e+02,-4.416438264639992006e+00
4.130000000000000000e+02,-4.421174401730267434e+00
4.140000000000000000e+02,-4.419953871915075716e+00
4.150000000000000000e+02,-4.426439940564151243e+00
4.160000000000000000e+02,-4.409073890973683518e+00
4.170000000000000000e+02,-4.420929269910748971e+00
4.180000000000000000e+02,-4.423952624129297462e+00
4.190000000000000000e+02,-4.424868327749852170e+00
4.200000000000000000e+02,-4.410420020921562489e+00
4.210000000000000000e+02,-4.419060996630969740e+00
4.220000000000000000e+02,-4.426443182687365585e+00
4.230000000000000000e+02,-4.421708830400282508e+00
4.240000000000000000e+02,-4.414399597796006880e+00
4.250000000000000000e+02,-4.423130052896916631e+00
4.260000000000000000e+02,-4.417113118732316934e+00
4.270000000000000000e+02,-4.412986354472844042e+00
4.280000000000000000e+02,-4.417867260803837404e+00
4.290000000000000000e+02,-4.412871138293924744e+00
4.300000000000000000e+02,-4.411483539661483988e+00
4.310000000000000000e+02,-4.412012420562197335e+00
4.320000000000000000e+02,-4.416923179076053252e+00
4.330000000000000000e+02,-4.426975783941003328e+00
4.340000000000000000e+02,-4.424957025807942479e+00
4.350000000000000000e+02,-4.408796936061395222e+00
4.360000000000000000e+02,-4.418477297577726226e+00
4.370000000000000000e+02,-4.415683286803074203e+00
4.380000000000000000e+02,-4.407662995359952873e+00
4.390000000000000000e+02,-4.420652326984378711e+00
4.400000000000000000e+02,-4.417515105597057179e+00
4.410000000000000000e+02,-4.419311932994355097e+00
4.420000000000000000e+02,-4.421642518666732080e+00
4.430000000000000000e+02,-4.419340935270912318e+00
4.440000000000000000e+02,-4.421789747635783030e+00
4.450000000000000000e+02,-4.423796817402452675e+00
4.460000000000000000e+02,-4.424494082898155156e+00
4.470000000000000000e+02,-4.420946881027814079e+00
4.480000000000000000e+02,-4.417246003457415249e+00
4.490000000000000000e+02,-4.420646521556636621e+00
4.500000000000000000e+02,-4.416487666369993015e+00
4.510000000000000000e+02,-4.422595509661058522e+00
4.520000000000000000e+02,-4.416609367965143917e+00
4.530000000000000000e+02,-4.422982761448272626e+00
4.540000000000000000e+02,-4.418396041024178267e+00
4.550000000000000000e+02,-4.418019011249239902e+00
4.560000000000000000e+02,-4.422676673063277164e+00
4.570000000000000000e+02,-4.419838220381962834e+00
4.580000000000000000e+02,-4.416619879364948709e+00
4.590000000000000000e+02,-4.427718548429505852e+00
4.600000000000000000e+02,-4.417469417177985136e+00
4.610000000000000000e+02,-4.417175769914717165e+00
4.620000000000000000e+02,-4.417999821865595145e+00
4.630000000000000000e+02,-4.422155312860748921e+00
4.640000000000000000e+02,-4.410787332731571198e+00
4.650000000000000000e+02,-4.412467201518582627e+00
4.660000000000000000e+02,-4.420317211579778416e+00
4.670000000000000000e+02,-4.420242891535946406e+00
4.680000000000000000e+02,-4.411814576598561466e+00
4.690000000000000000e+02,-4.427205417239629348e+00
4.700000000000000000e+02,-4.424165227655063148e+00
4.710000000000000000e+02,-4.418848113105940278e+00
4.720000000000000000e+02,-4.416080311554834381e+00
4.730000000000000000e+02,-4.418761142814086718e+00
4.740000000000000000e+02,-4.433567865179617762e+00
4.750000000000000000e+02,-4.420166351928022763e+00
4.760000000000000000e+02,-4.425619942512432736e+00
4.770000000000000000e+02,-4.416439555121509208e+00
4.780000000000000000e+02,-4.417264828656539244e+00
4.790000000000000000e+02,-4.412529090324571968e+00
4.800000000000000000e+02,-4.419148599526665500e+00
4.810000000000000000e+02,-4.422068983106778539e+00
4.820000000000000000e+02,-4.415735249811852725e+00
4.830000000000000000e+02,-4.420749991616014896e+00
4.840000000000000000e+02,-4.425414972081510356e+00
4.850000000000000000e+02,-4.427109373752822208e+00
4.860000000000000000e+02,-4.425261084629005914e+00
4.870000000000000000e+02,-4.414825818563606674e+00
4.880000000000000000e+02,-4.420723318804325785e+00
4.890000000000000000e+02,-4.419637199507675085e+00
4.900000000000000000e+02,-4.421714508709785107e+00
4.910000000000000000e+02,-4.422970980465837698e+00
4.920000000000000000e+02,-4.426400072460571877e+00
4.930000000000000000e+02,-4.428167857784157668e+00
4.940000000000000000e+02,-4.420908525952485846e+00
4.950000000000000000e+02,-4.422715634327953893e+00
4.960000000000000000e+02,-4.419255969272479767e+00
4.970000000000000000e+02,-4.418891913731585852e+00
4.980000000000000000e+02,-4.414448444860753717e+00
4.990000000000000000e+02,-4.417870563478180301e+00
